name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density,intercept,min_rail_distance_estimate,min_park_distance_estimate,min_pier_distance_estimate,population_density_estimate,localR2
"Riverlight North, Nine Elms",183,51.482362,-0.13612398,25.0,Vauxhall_diatance,997.0,Battersea Park Sopwith Way_diatance,922.0,Battersea Power Station Pier_diatance,702.0,4849.0,-0.20387324298689724,0.06752595612372009,-0.08448019310098623,-0.13312962184706548,-0.00909193390171668,0.1247647969861606
"Portland Place, Marylebone",184,51.52071513,-0.14521173,16.0,Euston_diatance,1157.0,The Regent's Park St. Andrew's Gate_distance,518.0,Embankment Pier_diatance,2250.0,13548.0,-0.37354934314686106,0.03910038683683208,-0.23273888776581514,0.23924294220848824,-0.09123827052574852,0.1803188369925468
"Alderney Street, Pimlico",185,51.48805753,-0.140741432,41.0,Victoria_diatance,991.0,Battersea Park Sopwith Way_diatance,949.0,Battersea Power Station Pier_diatance,584.0,32905.0,-0.04464343676121603,0.15544045568279108,-0.1733119132640345,0.00435550616838392,-0.015739431581271845,0.04047826141065812
"South Wharf Road, Paddington",186,51.51733558,-0.175810943,29.0,Paddington_diatance,80.0,Hyde Park Victoria Gate_diatance,654.0,Cadogan Pier_diatance,3892.0,6897.0,0.8755421424255723,1.1513810561769198,-1.0876409632810384,-0.19999144322330686,-0.3357252419432946,0.5325341251853267
"Queen's Gate (South), South Kensington",187,51.49247977,-0.178433004,27.0,Victoria_diatance,2373.0,Kensington Gardens Albert Memorial Gate_diatance,1024.0,Cadogan Pier_diatance,1359.0,8081.0,0.4933323826944393,-0.4390977584263524,-0.09094920829002856,0.5879579261406501,-0.0740212093099585,0.393443642766875
"Nutford Place, Marylebone",188,51.5165179,-0.164393768,25.0,Marylebone_diatance,738.0,Hyde Park Marble Arch_diatance,628.0,Embankment Pier_diatance,3163.0,19577.0,-1.017697529967809,1.1948701541945899,-1.9342313655374208,0.6419734026038354,-0.36501676873254923,0.6636155868076494
"Claremont Square, Angel",189,51.53166681,-0.109914711,5.0,Kings Cross_diatance,929.0,Lincoln's Inn Fields South_distance,1834.0,Blackfriars Pier_diatance,2421.0,21978.0,-0.17217252063078714,0.08108594224056244,0.06254606244966307,-0.060801047492893806,0.00654661386339047,0.12765147593125864
"Rampayne Street, Pimlico",190,51.48997562,-0.132845681,15.0,Vauxhall_diatance,824.0,St. James's Park Queen Anne's Gate_distance,1219.0,St. George Wharf_diatance,561.0,18587.0,-0.32389338963931497,-0.059388613788572034,-0.11913624798080472,-0.13056840206360787,0.002019666508643576,0.03277785290547285
"Hyde Park Corner, Hyde Park",191,51.50311799,-0.153520935,971.0,Victoria_diatance,943.0,Hyde Park Queen Elizabeth Gate_diatance,136.0,Westminster Pier_diatance,2108.0,5287.0,-2.609532317016658,-1.4581328179393525,-1.7896246090055388,2.082239391484777,-1.7449580623311558,0.28190430270243433
"Wardour Street, Soho",192,51.51251523,-0.133201961,26.0,Charing Cross_diatance,894.0,St. James's Park Waterloo Place Gate_distance,781.0,Embankment Pier_diatance,1026.0,10317.0,-0.34381435985006537,-0.23646779963545253,-0.07564580036081546,-0.06809116369731151,-0.07957456706799697,0.49604604213057074
"Bankside Mix, Bankside",193,51.50581776,-0.100186337,28.0,Blackfriars_diatance,672.0,Geraldine Mary Harmsworth Park North_diatance,1124.0,Bankside Pier_diatance,404.0,13123.0,0.057533256444241385,0.08751134904703407,0.1640232566442796,0.09735731006318764,0.02045168042837975,0.1870042637100713
"Hop Exchange, The Borough",194,51.50462759,-0.091773776,49.0,London Bridge_diatance,468.0,Geraldine Mary Harmsworth Park East_diatance,1375.0,London Bridge City Pier_diatance,556.0,10448.0,-0.13192014168293512,0.03473603178023941,0.11766824703594025,-0.053217518515765096,0.022303086721925807,0.20673832279662568
"Milroy Walk, South Bank",195,51.50724437,-0.106237501,13.0,Waterloo East_diatance,440.0,Geraldine Mary Harmsworth Park North_diatance,1133.0,Blackfriars Pier_diatance,524.0,9469.0,-0.03538765700972936,0.023567529221598868,0.14320109604587886,0.0731595950544602,0.01896326034705379,0.19239473525213815
"Union Street, The Borough",196,51.50368837,-0.098497684,8.0,Waterloo East_diatance,804.0,Geraldine Mary Harmsworth Park East_diatance,999.0,Bankside Pier_diatance,577.0,13123.0,-0.005026193565625135,0.02346604269374291,0.14247207396667264,0.09139617671643742,0.00977068481559727,0.17398608898259266
"Stamford Street, South Bank",197,51.50556905,-0.111606696,18.0,Waterloo East_diatance,194.0,Geraldine Mary Harmsworth Park North_diatance,958.0,Festival Pier_diatance,457.0,17685.0,-0.6063398364118756,-0.12654926601347977,-0.006875845990991988,-0.24156245990881847,-0.045275580704778814,0.29188027096801017
"Great Tower Street, Monument",199,51.51048489,-0.082989638,34.0,Fenchurch Street_diatance,340.0,Geraldine Mary Harmsworth Park East_diatance,2265.0,London Bridge City Pier_diatance,412.0,1021.0,-0.22947876779203447,0.11147208998320564,0.033560035045559336,-0.3087735131449597,0.044541941685085754,0.35281776640013657
"LMU Commercial Road, Whitechapel",200,51.51492456,-0.066078037,14.0,Fenchurch Street_diatance,932.0,Mile End Park Football Pitch_diatance,2206.0,Tower Bridge Quay_diatance,1121.0,28982.0,-0.2141470740042677,0.12855960135881594,0.1645696949534617,-0.006859587235898035,0.013663725848215071,0.23538030992728545
"Dorset Square, Marylebone",201,51.5225965,-0.161113413,33.0,Marylebone_diatance,142.0,The Regent's Park Clarence Gate_distance,311.0,Embankment Pier_diatance,3255.0,26324.0,-0.8242255981484315,0.08986992442704714,-1.2423151993836843,-0.03154480532068697,-0.21256378137840157,0.6610228461448046
"Leman Street, Aldgate",202,51.51236389,-0.06954201,48.0,Fenchurch Street_diatance,615.0,Mile End Park Football Pitch_diatance,2504.0,Tower Bridge Quay_diatance,762.0,23872.0,-0.05597323972909188,-0.07189632328495238,-0.15149079089658585,-0.24706063442724102,0.030973596117430075,0.2665929575417781
"West Smithfield Rotunda, Farringdon",203,51.51821864,-0.100791005,15.0,Blackfriars_diatance,752.0,Lincoln's Inn Fields South_distance,1103.0,Blackfriars Pier_diatance,845.0,2733.0,-0.20790581288522417,0.27676020036522797,0.09822853445818575,-0.27987740759501395,0.023837946189191724,0.2847522507039567
"Margery Street, Clerkenwell",204,51.52659961,-0.112432615,7.0,Kings Cross_diatance,991.0,Lincoln's Inn Fields West_distance,1246.0,Blackfriars Pier_diatance,1947.0,10332.0,-0.20399006163027703,0.02626960233722596,0.094684601775856,-0.117281888384631,0.01333343814848238,0.07550828483934131
"New Road 1 , Whitechapel",206,51.518154,-0.062697,45.0,Fenchurch Street_diatance,1315.0,Mile End Park Solebay Street_diatance,1899.0,Tower Bridge Quay_diatance,1548.0,10945.0,-0.32820881240356303,0.3661199124116989,0.43836799268267157,0.18893624946895166,-0.005305403235621123,0.15992885410971694
"Grosvenor Crescent, Belgravia",207,51.50135267,-0.153194766,12.0,Victoria_diatance,785.0,Hyde Park White Horse Gate_diatance,232.0,Battersea Power Station Pier_diatance,2002.0,5287.0,-1.4675631153273068,-0.9146507221866907,-1.7060347073045916,1.6352437769722936,-0.9593714961289468,0.2777099817908552
"Mallory Street, Marylebone",208,51.52505151,-0.166304359,17.0,Marylebone_diatance,315.0,The Regent's Park Hanover Gate_distance,375.0,Embankment Pier_diatance,3704.0,31119.0,-0.08790224208517826,0.18398749493909505,-0.6519439324444081,-0.15968251383214938,-0.12095737049829045,0.5731540499415716
"Denyer Street, Knightsbridge",209,51.49358391,-0.165101392,12.0,Victoria_diatance,1445.0,Hyde Park Albert Gate_diatance,1099.0,Cadogan Pier_diatance,1199.0,22959.0,0.007588912213545117,-0.30066817561841125,-1.2415927646629517,0.6207253684197992,0.016857880889319977,0.3349394721179308
"Hinde Street, Marylebone",210,51.51681444,-0.151926305,20.0,Marylebone_diatance,1037.0,Hyde Park Marble Arch_diatance,701.0,Embankment Pier_diatance,2383.0,7737.0,-1.5784472160124123,0.8584379132318802,-1.5157844178740447,1.241533675260626,-0.5456926488978572,0.49162036875094833
"Cadogan Place, Knightsbridge",211,51.49464523,-0.158105512,23.0,Victoria_diatance,946.0,Hyde Park Albert Gate_diatance,882.0,Cadogan Pier_diatance,1433.0,11095.0,-0.013476991425320146,0.41672628405937856,-1.7913001163527802,0.8506652715316954,-0.27600439187362075,0.2903989084154068
"Campden Hill Road, Notting Hill",212,51.50658458,-0.199004026,12.0,Paddington_diatance,1925.0,Holland Park Duchess of Bedford_diatance,478.0,Cadogan Pier_diatance,3476.0,11513.0,0.27593753441073676,-0.7363549452030876,-0.28571078818786805,-0.06364840085238443,-0.339481754138735,0.37061522550657156
"Wellington Arch, Hyde Park",213,51.50274025,-0.149569201,299.0,Victoria_diatance,758.0,Green Park Wellington Arch_diatance,15.0,Westminster Pier_diatance,1833.0,1810.0,-1.8473114385427694,-1.9159124109802494,-1.6897823923126163,2.941552757461335,-0.5954590367142719,0.28857046719151697
"Endsleigh Gardens, Euston",214,51.52683806,-0.130504336,20.0,Euston_diatance,345.0,The Regent's Park Chester Gate_distance,1072.0,Embankment Pier_diatance,2298.0,17263.0,-0.10219036759047782,0.08314404910485326,0.1127482232133722,0.007498078336015706,0.0002208885598452147,0.13836649938148843
"Moorfields, Moorgate",215,51.51906932,-0.088285377,13.0,Liverpool Street_diatance,446.0,Lincoln's Inn Fields South_distance,1968.0,Blackfriars Pier_diatance,1285.0,1021.0,-0.17846469433103218,0.2664436650623894,0.1316249538356013,-0.15161768599682282,-0.028747739368985517,0.1425981912326684
"Old Brompton Road, South Kensington",216,51.49094565,-0.181190899,33.0,Victoria_diatance,2597.0,Kensington Gardens Queen Gate_diatance,1192.0,Cadogan Pier_diatance,1366.0,21151.0,0.2728494213083778,-0.23290717510731557,-0.13358269084304777,0.4025674797316719,-0.07670878103849192,0.30737066308193406
"Wormwood Street, Liverpool Street",217,51.51615461,-0.082422399,22.0,Liverpool Street_diatance,263.0,Lincoln's Inn Fields South_distance,2337.0,Tower Millennium Pier_diatance,1017.0,1021.0,-0.10608041546565738,0.16019165926759577,0.04650386784467536,-0.15842121034314985,0.03641631984610149,0.22835913316259523
"St. Luke's Church, Chelsea",218,51.48971651,-0.170194408,4.0,Victoria_diatance,1917.0,Battersea Park Albert Gate_diatance,1179.0,Cadogan Pier_diatance,810.0,9264.0,0.017125913118696774,-0.05794894636450888,-0.398603391049771,0.2888541670426733,0.055138684025604894,0.037906256568446754
"Bramham Gardens, Earl's Court",219,51.49016361,-0.19039362,34.0,Paddington_diatance,3137.0,Kensington Gardens Palace Gate_diatance,1370.0,Cadogan Pier_diatance,1852.0,17448.0,-0.07032162155575278,0.04962486781689931,-0.2049547308456807,-0.14708289791372067,-0.15809349473394743,0.18859613095518302
"Chelsea Green, Chelsea",220,51.49066456,-0.166485083,12.0,Victoria_diatance,1640.0,Battersea Park Albert Gate_diatance,1237.0,Cadogan Pier_diatance,871.0,14577.0,0.04942607309389122,-0.12085075036285964,-0.7153443311007299,0.44941821108892493,0.06192667318220537,0.2672023654987989
"Horseferry Road, Westminster",221,51.49481649,-0.13045856,21.0,Victoria_diatance,1012.0,St. James's Park Queen Anne's Gate_distance,718.0,Millbank Millennium Pier_diatance,523.0,38122.0,-0.9187590313560882,-0.23323617654569812,-0.37308975396747557,-0.4685196514665139,0.014911738067678669,0.4554326303286563
"Knightsbridge, Hyde Park",222,51.50275704,-0.155349725,57.0,Victoria_diatance,1001.0,Hyde Park White Horse Gate_diatance,36.0,Battersea Power Station Pier_diatance,2193.0,5287.0,-2.079638095027007,-0.5243370775489413,-2.0666599543787187,0.8577109684869274,-1.5302691448920014,0.2830184735733958
"Rodney Road , Walworth",223,51.49148474,-0.090220911,34.0,London Bridge_diatance,1577.0,Geraldine Mary Harmsworth Park East_diatance,1207.0,London Bridge City Pier_diatance,1760.0,17498.0,0.005087932896814549,-0.2095319278696273,0.18109910323727718,0.26654577042438243,-0.008159087951243652,0.24821302028449455
"Queensway, Kensington Gardens",224,51.51031,-0.18740235,0.0,Paddington_diatance,1048.0,Kensington Gardens Black Lion Gate_diatance,36.0,Cadogan Pier_diatance,3384.0,27598.0,-4.043272062269735,-0.23928662956530208,-3.28153359059907,1.3890426536682654,-0.8803344079245747,0.4385348189051758
"Notting Hill Gate Station, Notting Hill",225,51.50935342,-0.196422,25.0,Paddington_diatance,1602.0,Kensington Gardens Black Lion Gate_diatance,603.0,Cadogan Pier_diatance,3609.0,17672.0,-0.2810738738255715,-1.081228275197955,-0.6177507366873108,0.24750200412839773,-0.7522765184961024,0.41835248102913336
"Charles II Street, West End",226,51.50844614,-0.131961389,8.0,Charing Cross_diatance,622.0,St. James's Park Waterloo Place Gate_distance,321.0,Embankment Pier_diatance,753.0,1810.0,-0.4300308488514941,0.1279598668450181,-0.22327255789763265,-0.41122683341584265,-0.04307118968804052,0.5823687258936849
"Great Percy Street, Clerkenwell",227,51.52891573,-0.115480888,21.0,Kings Cross_diatance,665.0,Lincoln's Inn Fields West_distance,1453.0,Blackfriars Pier_diatance,2270.0,13116.0,-0.22422788370921498,-0.051003249274000954,0.034350707882723944,-0.047275528853506964,-0.018253855070600632,0.049594168202577574
"St. James's Square, St. James's",228,51.50742485,-0.134621209,46.0,Charing Cross_diatance,797.0,St. James's Park Waterloo Place Gate_distance,311.0,Embankment Pier_diatance,921.0,1810.0,-0.4587862274667612,0.17063285914900572,-0.2551342815290789,-0.471616616836243,-0.03025077820999571,0.23832183431753012
"Whitehall Place, Strand",229,51.50654321,-0.123179697,50.0,Charing Cross_diatance,107.0,St. James's Park Waterloo Place Gate_distance,567.0,Embankment Pier_diatance,136.0,1810.0,-1.2848468058980633,0.012820911933957298,-0.42692826918719984,-0.8813219521267451,0.006552255970566856,0.7331571523204492
"Poured Lines, Bankside",230,51.50669284,-0.103137426,12.0,Blackfriars_diatance,546.0,Geraldine Mary Harmsworth Park North_diatance,1125.0,Blackfriars Pier_diatance,462.0,9469.0,0.05092806986616821,0.08483579727186019,0.15927563201556633,0.09333006730221359,0.02640459340285998,0.18539840274467512
"Queen's Gate (Central), South Kensington",231,51.49396755,-0.17873226,26.0,Victoria_diatance,2367.0,Kensington Gardens Queen Gate_diatance,860.0,Cadogan Pier_diatance,1505.0,8081.0,0.7328583040705297,-0.6371327987761587,0.06417836480827019,0.7643385455212445,-0.10026720428313457,0.41364504601366553
"Carey Street, Holborn",232,51.51501025,-0.112753217,0.0,Blackfriars_diatance,774.0,Lincoln's Inn Fields South_distance,248.0,Blackfriars Pier_diatance,952.0,5611.0,-0.21791495979838807,0.1269460518275393,0.11814756993788958,-0.19014587384564494,0.02142574883906557,0.2933747640166843
"Pall Mall East, West End",233,51.50777049,-0.130699733,47.0,Charing Cross_diatance,527.0,St. James's Park Waterloo Place Gate_distance,244.0,Embankment Pier_diatance,654.0,1810.0,-0.47791135724690703,0.17550644159452963,-0.24074107782775592,-0.4703984484334838,-0.052645342196495935,0.6364751375704507
"Liverpool Road (N1 Centre), Angel",234,51.53450449,-0.106992706,12.0,Kings Cross_diatance,1152.0,Lincoln's Inn Fields South_distance,2191.0,Blackfriars Pier_diatance,2689.0,11849.0,-0.15957533839534635,0.14717408474601362,0.08423685732992578,-0.05357974030296951,0.008990938882043525,0.26264879977286915
"Kennington Road  , Vauxhall",235,51.49571828,-0.110889274,15.0,Waterloo_diatance,836.0,Geraldine Mary Harmsworth Park West_diatance,19.0,Millbank Millennium Pier_diatance,1052.0,8733.0,-0.06724201110197053,0.17162864742372116,0.10956721744581761,-0.14504747679076016,-0.013710614208750662,0.21983773283826039
"Fashion Street, Whitechapel",236,51.51838043,-0.073438925,8.0,Liverpool Street_diatance,586.0,Victoria Park Bonner Gate_diatance,2407.0,Tower Millennium Pier_diatance,1292.0,16990.0,-0.05915745751631518,0.13930853824531947,0.019657113188183396,-0.13169190943037418,0.04413200996435449,0.19250348988270205
"Dock Street, Wapping",237,51.5097860151,-0.0681619805156,20.0,Fenchurch Street_diatance,724.0,Mile End Park Football Pitch_diatance,2508.0,Tower Bridge Quay_diatance,563.0,11416.0,-0.0688151970237573,-0.12397197748537725,-0.1827602009200271,-0.2696792540292121,0.010838055059089458,0.2923277942478448
"Frampton Street, Paddington",238,51.5233534,-0.175116099,9.0,Paddington_diatance,706.0,The Regent's Park Hanover Gate_distance,863.0,Embankment Pier_diatance,4143.0,17517.0,1.7313113053938405,0.8710477530754813,-0.3299504695478497,-0.686296502909041,-0.16092738979171747,0.44096691137097455
"Warren Street Station, Euston",239,51.52443845,-0.138019439,24.0,Euston_diatance,533.0,The Regent's Park St. Andrew's Gate_distance,556.0,Embankment Pier_diatance,2259.0,11192.0,-0.19137889307676917,0.09194341412861322,-0.14889245951128033,-0.00663713120738388,-0.003812034077360415,0.13563315651354324
"Beaumont Street, Marylebone",242,51.52200801,-0.151359288,9.0,Marylebone_diatance,814.0,The Regent's Park York Gate_distance,316.0,Embankment Pier_diatance,2666.0,10935.0,-1.001788275073039,0.4704983305362486,-1.0233103151871263,0.623736430315118,-0.2753189304848646,0.5988130650883394
"Gloucester Street, Pimlico",243,51.49096258,-0.139625122,27.0,Victoria_diatance,722.0,St. James's Park Buckingham Gate_distance,1062.0,Battersea Power Station Pier_diatance,897.0,23108.0,0.3796512703811457,0.3516263140352921,-0.10628338099862375,0.30668429018563864,-0.011911583962016407,0.1360139563813549
"Earnshaw Street , Covent Garden",244,51.51611887,-0.128585022,16.0,Charing Cross_diatance,1031.0,Lincoln's Inn Fields West_distance,736.0,Embankment Pier_diatance,1134.0,14797.0,-0.29503308081064994,-0.2333499149089058,0.12769356808351767,-0.16921913272467293,-0.02753829966492491,0.5446632546575318
"Grosvenor Road, Pimlico",245,51.4853572,-0.142207481,5.0,Victoria_diatance,1263.0,Battersea Park Sopwith Way_diatance,661.0,Battersea Power Station Pier_diatance,304.0,37134.0,-0.26700377425683963,0.08355883062981236,-0.2018799479127149,-0.1886422702661811,-0.021304034603182583,-0.029227729893505593
"Berry Street, Clerkenwell",246,51.52285301,-0.099994052,36.0,Blackfriars_diatance,1268.0,Lincoln's Inn Fields South_distance,1378.0,Blackfriars Pier_diatance,1362.0,32680.0,-0.18558641380399907,0.10103648713874237,0.08326560316061007,-0.09096533522769729,0.024868420689722573,0.25483517117735616
"St. John's Wood Church, The Regent's Park",247,51.530529,-0.167515,37.0,Marylebone_diatance,883.0,The Regent's Park Hanover Gate_distance,270.0,Embankment Pier_diatance,4131.0,6376.0,-0.11480898499216799,0.021069492164256017,-0.38256396088107164,-0.1016329105030663,-0.10100180957375013,0.4257488117296789
"Triangle Car Park, Hyde Park",248,51.50645179,-0.170279555,403.0,Paddington_diatance,1270.0,Serpentine Bridge North_diatance,106.0,Cadogan Pier_diatance,2640.0,891.0,-1.7239894209936313,-1.187751154219007,-2.55004366378917,-0.6261128958125718,-0.6678569047640188,0.5215350684553461
"Harper Road, The Borough",249,51.49859784,-0.096191134,13.0,London Bridge_diatance,1070.0,Geraldine Mary Harmsworth Park East_diatance,740.0,Bankside Pier_diatance,1132.0,15510.0,-0.047169366606381186,-0.07639893615747494,0.1279505010676459,0.12630936717538838,0.0061387870601414055,0.1761250794235806
"Royal Avenue 1, Chelsea",250,51.489932,-0.162727,12.0,Victoria_diatance,1446.0,Battersea Park Albert Gate_diatance,1165.0,Cadogan Pier_diatance,829.0,14837.0,0.05828408428419319,-0.025691860274541484,-1.000636383150006,0.5983423228362069,0.02423733303219508,0.2535502905151767
"Brushfield Street, Liverpool Street",251,51.518908,-0.079249,33.0,Liverpool Street_diatance,189.0,Lincoln's Inn Fields South_distance,2582.0,Tower Millennium Pier_diatance,1294.0,16990.0,-0.04894581427352586,0.13703573750877932,0.008132821557399101,-0.11745345044694526,0.03652365811978196,0.14243543249730534
"Jubilee Gardens, South Bank",252,51.5046364,-0.116542278,42.0,Waterloo_diatance,288.0,Geraldine Mary Harmsworth Park North_diatance,998.0,Festival Pier_diatance,277.0,6252.0,-1.768936137449438,-0.17977443289225745,-0.4054418929264907,-1.060431543133784,-0.022871803560720345,0.5759465815803398
"Shoreditch Park, Hoxton",253,51.53404294,-0.086379717,47.0,Liverpool Street_diatance,1756.0,Victoria Park St Agnes Gate_diatance,2443.0,Blackfriars Pier_diatance,2793.0,11282.0,-0.14402263106331314,0.38987776655531714,0.16400289107340615,-0.14894007613064023,-0.036692866065561526,0.34656815403290964
"Chadwell Street, Angel",254,51.53051587,-0.106408455,15.0,Kings Cross_diatance,1187.0,Lincoln's Inn Fields South_distance,1787.0,Blackfriars Pier_diatance,2244.0,14646.0,-0.17148306298954696,0.12818788816247528,0.08681168832407765,-0.07858425475454324,0.021472462950615428,0.21939564630550973
"Clifton Road, Maida Vale",255,51.52557531,-0.179592915,40.0,Paddington_diatance,961.0,The Regent's Park Hanover Gate_distance,1015.0,Embankment Pier_diatance,4531.0,27130.0,2.69646823616464,1.1116620825478822,-0.20157152946798354,-1.0361156758078693,-0.20936236006325515,0.42616004714347566
"Houghton Street, Strand",256,51.51362054,-0.116764211,3.0,Charing Cross_diatance,810.0,Lincoln's Inn Fields South_distance,229.0,Festival Pier_diatance,740.0,2977.0,-0.2589288166953502,-0.124542406727117,0.12267371002591934,-0.04643033072844429,-0.012845161507357905,0.5637351213980611
"Westminster University, Marylebone",257,51.52248185,-0.154907218,27.0,Marylebone_diatance,564.0,The Regent's Park York Gate_distance,266.0,Embankment Pier_diatance,2893.0,23675.0,-1.2213419033245445,0.14475938722914805,-1.3788074360117382,0.23429483599215434,-0.3053762531239634,0.6478727743438979
"Kensington Gore, Knightsbridge",258,51.50143293,-0.178656971,28.0,Paddington_diatance,1746.0,Kensington Gardens Albert Memorial Gate_diatance,82.0,Cadogan Pier_diatance,2236.0,4109.0,0.08432740518609068,-0.18082480815331572,-0.06649877170872734,1.3130684634609897,-0.6895020721518639,0.4750843353476599
"Bourne Street, Belgravia",259,51.490959,-0.1532331,49.0,Victoria_diatance,857.0,Battersea Park Sopwith Way_diatance,1094.0,Battersea Power Station Pier_diatance,931.0,13792.0,0.745716051358084,0.5530850298557423,-1.1802107385086573,1.3079717488660316,-0.02040625617906767,0.2678817116258102
"Broadwick Street, Soho",260,51.5136846,-0.135580879,14.0,Charing Cross_diatance,1104.0,St. James's Park Waterloo Place Gate_distance,948.0,Embankment Pier_diatance,1236.0,14540.0,-0.3151309517637965,-0.171055666805947,-0.06760493561914373,-0.11668479219803936,-0.05699551689941361,0.18828266548266628
"Princes Square, Bayswater",261,51.5134891,-0.191351186,18.0,Paddington_diatance,1078.0,Kensington Gardens Black Lion Gate_diatance,449.0,Cadogan Pier_diatance,3822.0,22058.0,-6.137003927888346,-0.04673420551314344,-3.5037103955492164,2.794821554269213,-1.031157694455277,0.44101909653771626
"LSBU (Borough Road), Elephant & Castle",262,51.49874469,-0.103132904,14.0,Waterloo East_diatance,766.0,Geraldine Mary Harmsworth Park East_diatance,363.0,Bankside Pier_diatance,1198.0,18013.0,-0.0012911605486549838,-0.016854916960092003,0.12792562705347232,0.13966941868117103,0.0017168022762961773,0.170982532692791
"St. Mary Axe, Aldgate",263,51.51422502,-0.080660083,17.0,Fenchurch Street_diatance,354.0,Lincoln's Inn Fields South_distance,2464.0,Tower Millennium Pier_diatance,783.0,1021.0,-0.03295916473278531,0.1659611003502274,-0.007098671859372859,-0.23067023822584518,0.06538479591297176,0.3134090358197321
"Tysoe Street, Clerkenwell",264,51.52644342,-0.109256828,27.0,Kings Cross_diatance,1176.0,Lincoln's Inn Fields South_distance,1293.0,Blackfriars Pier_diatance,1851.0,10332.0,-0.19007150991347813,0.07950905563084065,0.07027303766367235,-0.08133239479419695,0.03341471196497739,0.13974333883818676
"Southwick Street, Paddington",265,51.51595344,-0.169249375,24.0,Paddington_diatance,545.0,Hyde Park Victoria Gate_diatance,500.0,Embankment Pier_diatance,3463.0,24494.0,0.40349629589701336,1.3840357114472126,-1.4188482441767016,0.03301688692254173,-0.3147881439506802,0.6620697759073543
"Queen's Gate (North), Kensington",266,51.50102668,-0.180246101,39.0,Paddington_diatance,1802.0,Kensington Gardens Queen Gate_diatance,69.0,Cadogan Pier_diatance,2240.0,14798.0,0.23752432794705677,-0.3722197188098789,-0.03640091601499185,1.1373152484939395,-0.63595390620768,0.4596558557368062
"Regency Street, Westminster",267,51.49206037,-0.132224622,17.0,Vauxhall_diatance,941.0,St. James's Park Queen Anne's Gate_distance,991.0,Millbank Millennium Pier_diatance,522.0,24216.0,-0.5348363120414416,-0.12502438696876353,-0.21067664149194745,-0.25162635504365954,0.006512613361763342,0.18378529600865617
"Empire Square, The Borough",269,51.50082346,-0.089740764,23.0,London Bridge_diatance,592.0,Geraldine Mary Harmsworth Park East_diatance,1248.0,London Bridge City Pier_diatance,765.0,19495.0,-0.045810832476547984,-0.02413278662466549,0.16763337409135928,0.07080284465653576,0.0006144834685932769,0.23312356573844134
"Kennington Lane Rail Bridge, Vauxhall",270,51.4863434,-0.122492418,19.0,Vauxhall_diatance,57.0,Geraldine Mary Harmsworth Park West_diatance,1309.0,St. George Wharf_diatance,330.0,11597.0,-0.16391081818079078,0.00831731641504899,-0.02523491132628828,-0.04281718998740125,0.019618494457128367,0.1972829777234945
"London Zoo,  The Regent's Park",271,51.53583617,-0.156285395,42.0,Marylebone_diatance,1490.0,The Regent's Park Monkey Gate_distance,197.0,Embankment Pier_diatance,4018.0,5024.0,-0.7216415913030672,-0.18127965428801363,-0.7545313203526162,-0.008182260012292338,-0.18242544067609404,0.6435734434920541
"Baylis Road, Waterloo",272,51.50144456,-0.110699309,25.0,Waterloo_diatance,253.0,Geraldine Mary Harmsworth Park North_diatance,499.0,London Eye - Waterloo Pier_diatance,712.0,6252.0,-0.1863226436726112,0.11215715760640067,0.06287918460856161,-0.1377846594928617,-0.06069631327212869,0.24535873793162272
"Belvedere Road 1, South Bank",273,51.50613324,-0.114686385,20.0,Waterloo_diatance,353.0,Lincoln's Inn Fields South_distance,1063.0,Festival Pier_diatance,236.0,6252.0,-1.407128653495093,-0.23158750000394557,-0.24343109005863683,-0.7508120301405662,-0.04787679744616971,0.48861727346574263
"Warwick Road, Olympia",274,51.49671237,-0.20528437,20.0,Paddington_diatance,3000.0,Holland Park Abbotsbury Gate_diatance,449.0,Chelsea Harbour Pier_diatance,3078.0,16405.0,-0.044877968576346454,-0.0631407301973613,-0.043772433007993966,-0.05759532773911925,-0.0008866516588144583,-0.7672347548469668
"Barbican Centre, Barbican",275,51.52004497,-0.092176447,21.0,Liverpool Street_diatance,731.0,Lincoln's Inn Fields South_distance,1732.0,Blackfriars Pier_diatance,1211.0,7347.0,-0.1191429999473436,0.34437421930486045,0.12025633375264759,-0.16320525791498264,-0.04199843682486875,0.18096842443764785
"Kensington Church Street, Kensington",277,51.50315739,-0.191496313,28.0,Paddington_diatance,1850.0,Kensington Gardens Studio Gate_diatance,245.0,Cadogan Pier_diatance,2852.0,7318.0,1.4776875422467972,-1.3963200512288156,-0.31016970865532917,-0.8878706156939709,-0.5229887297758293,0.4188111697287691
"Tooley Street, Bermondsey",278,51.5034938,-0.07962099,70.0,London Bridge_diatance,429.0,Geraldine Mary Harmsworth Park East_diatance,2009.0,Tower Millennium Pier_diatance,423.0,9193.0,-0.22268114979196627,0.05890308374637041,-0.05490546151960661,-0.3562627824071423,-0.01025609613622936,0.23002400719144572
"North Wharf Road, Paddington",279,51.51862243,-0.176645823,24.0,Paddington_diatance,170.0,Kensington Gardens Marlborough Gate_diatance,798.0,Embankment Pier_diatance,4041.0,6897.0,1.550647378360043,1.220721127247365,-0.8493540614729271,-0.4871315356697849,-0.3218949336402876,0.5141597137521937
